Month,Prov,Immig,Char,Sex,Age,    Nodegree,    Highschoolgraduate,    Postsecondary,    University,       Above bachelor degree
12-Feb,Canada,  Total Landed immigrants,       Part-time employment,  Female,  55 Years +,14.1,20.7,41.3,24.3,11.5
12-Feb,Canada,  Total Landed immigrants,    Unemployment,  Male,15 Years +,22.6,35.7,43.1,58,17.6
12-Feb,Canada,  Total Landed immigrants,    Unemployment,  Male,  15-24,8.4,7.5,2,3.8,0
12-Feb,Canada,  Total Landed immigrants,    Unemployment,  Male,  25 Years +,14.3,28.2,41.1,54.2,16.6
12-Feb,Canada,  Total Landed immigrants,    Unemployment,  Male,  25-64,13.7,27,40.5,52,15.7
12-Feb,Canada,  Total Landed immigrants,    Unemployment,  Male,  55 Years +,4.9,5.6,11.5,11.5,3.3
12-Feb,Canada,  Total Landed immigrants,    Unemployment,  Female,15 Years +,23.8,28,48.7,53.2,21.7
12-Feb,Canada,  Total Landed immigrants,    Unemployment,  Female,  15-24,5.3,3.6,2.9,2.7,0
12-Feb,Canada,  Total Landed immigrants,    Unemployment,  Female,  25 Years +,18.5,24.3,45.9,50.4,21.7
12-Feb,Canada,  Total Landed immigrants,    Unemployment,  Female,  25-64,17.9,24.1,44.2,49.9,21.1
12-Feb,Canada,  Total Landed immigrants,    Unemployment,  Female,  55 Years +,4.8,3.9,11.3,7,2.5
12-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Male,15 Years +,300.3,185.5,219.6,225.6,98.4
12-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Male,  15-24,69.3,24.2,13.9,7.1,0
12-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Male,  25 Years +,231,161.3,205.6,218.5,97.5
12-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Male,  25-64,49.6,61.1,76.8,101.5,38.1
12-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Male,  55 Years +,208.6,127.3,169.8,159,71.8
12-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Female,15 Years +,479.2,349.1,308.3,282.4,88.2
12-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Female,  15-24,64.3,27.6,11.1,6.5,0
12-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Female,  25 Years +,414.9,321.5,297.2,275.9,87.9
12-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Female,  25-64,129.8,164.8,155.1,198.8,54.3
12-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Female,  55 Years +,342.7,224.1,200.6,123.4,43.2
12-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Male,15 Years +,11.3,8.9,7.6,7.3,5.7
12-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Male,  15-24,29.2,18.6,7.7,17.3,0
12-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Male,  25 Years +,8.4,7.8,7.6,7,5.5
12-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Male,  25-64,8.8,7.9,7.9,7.1,5.6
12-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Male,  55 Years +,8,6,7.6,7,4.3
12-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Female,15 Years +,15.5,8.4,8.3,7.7,10.1
12-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Female,  15-24,22.6,10.3,10.5,13.2,0
12-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Female,  25 Years +,14.2,8.1,8.2,7.6,10.1
12-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Female,  25-64,15.2,8.4,8.2,7.7,10.3
12-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Female,  55 Years +,11.9,4.7,8.2,7.2,7.6
12-Feb,Canada,  Total Landed immigrants,Employment rate,  Male,15 Years +,35.4,62.3,66.7,72.1,71.5
12-Feb,Canada,  Total Landed immigrants,Employment rate,  Male,  15-24,20.8,50.8,60.1,62.5,64.2
12-Feb,Canada,  Total Landed immigrants,Employment rate,  Male,  25 Years +,39,63.8,67,72.4,71.6
12-Feb,Canada,  Total Landed immigrants,Employment rate,  Male,  25-64,69.2,78.1,80,81.5,83
12-Feb,Canada,  Total Landed immigrants,Employment rate,  Male,  55 Years +,20.9,39.8,43.5,47.2,49.3
12-Feb,Canada,  Total Landed immigrants,Employment rate,  Female,15 Years +,20.5,44.8,60.3,65.4,63.6
12-Feb,Canada,  Total Landed immigrants,Employment rate,  Female,  15-24,20.6,50.1,64.1,65.8,-
12-Feb,Canada,  Total Landed immigrants,Employment rate,  Female,  25 Years +,20.5,44.3,60.1,65.4,63.7
12-Feb,Canada,  Total Landed immigrants,Employment rate,  Female,  25-64,40.5,58.3,71.2,70.7,71
12-Feb,Canada,  Total Landed immigrants,Employment rate,  Female,  55 Years +,9.3,25.9,37.5,41,40.1
12-Feb,Canada,  Non-landed immigrants,  Labour force,  Male,15 Years +,18.9,31.4,52.6,78.4,35.1
12-Feb,Canada,  Non-landed immigrants,  Labour force,  Male,  15-24,5.6,5.5,5.7,6.3,1.5
12-Feb,Canada,  Non-landed immigrants,  Labour force,  Male,  25 Years +,13.3,25.9,46.8,72.1,33.6
12-Feb,Canada,  Non-landed immigrants,  Labour force,  Male,  25-64,13.1,25.6,46.5,69.6,32.4
12-Feb,Canada,  Non-landed immigrants,  Labour force,  Male,  55 Years +,1.9,3.3,4.2,4.8,2.4
12-Feb,Canada,  Non-landed immigrants,  Labour force,  Female,15 Years +,6.9,23.4,53.9,67.7,24.6
12-Feb,Canada,  Non-landed immigrants,  Labour force,  Female,  15-24,2.7,3.3,6.2,4.2,0
12-Feb,Canada,  Non-landed immigrants,  Labour force,  Female,  25 Years +,4.2,20,47.7,63.5,24.2
12-Feb,Canada,  Non-landed immigrants,  Labour force,  Female,  25-64,4.2,20,47.4,62.9,23.8
12-Feb,Canada,  Non-landed immigrants,  Labour force,  Female,  55 Years +,0,3.5,5.1,4.6,2.6
12-Feb,Canada,  Non-landed immigrants,    Employment,  Male,15 Years +,17,28.8,47.2,75,34.1
12-Feb,Canada,  Non-landed immigrants,    Employment,  Male,  15-24,4.5,5.1,4.6,5.7,0
12-Feb,Canada,  Non-landed immigrants,    Employment,  Male,  25 Years +,12.4,23.7,42.7,69.3,32.8
12-Feb,Canada,  Non-landed immigrants,    Employment,  Male,  25-64,12.2,23.4,42.5,67,31.6
12-Feb,Canada,  Non-landed immigrants,    Employment,  Male,  55 Years +,1.8,3.2,3.6,4.5,2.4
12-Feb,Canada,  Non-landed immigrants,    Employment,  Female,15 Years +,5.5,20.6,49.9,62.4,21.9
12-Feb,Canada,  Non-landed immigrants,    Employment,  Female,  15-24,2,2.7,5.6,3.8,0
12-Feb,Canada,  Non-landed immigrants,    Employment,  Female,  25 Years +,3.6,17.9,44.3,58.6,21.4
12-Feb,Canada,  Non-landed immigrants,    Employment,  Female,  25-64,3.6,17.8,44,58,21
12-Feb,Canada,  Non-landed immigrants,    Employment,  Female,  55 Years +,0,3.5,3.9,4.4,2.6
12-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Male,15 Years +,13.5,25.4,44,67.4,32
12-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Male,  15-24,2.6,1.9,4.3,3.1,0
12-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Male,  25 Years +,10.9,23.5,39.7,64.3,31
12-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Male,  25-64,10.9,23.2,39.5,62.3,29.8
12-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Male,  55 Years +,0,3.2,3.5,4.2,2.4
12-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Female,15 Years +,3.6,15,38.5,49.5,19.1
12-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Female,  15-24,0,0,4,0,0
12-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Female,  25 Years +,2.9,13.9,34.5,48.2,18.7
12-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Female,  25-64,2.9,13.8,34.5,47.6,18.3
12-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Female,  55 Years +,0,2.7,2.4,3.3,2.3
12-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Male,15 Years +,3.4,3.3,3.2,7.6,2.1
12-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Male,  15-24,1.9,3.1,0,2.7,0
12-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Male,  25 Years +,1.5,0,3,5,1.8
12-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Male,  25-64,0,0,3,4.6,1.8
12-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Male,  55 Years +,0,0,0,0,-
12-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Female,15 Years +,2,5.5,11.4,12.9,2.8
12-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Female,  15-24,0,1.6,1.6,2.5,0
12-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Female,  25 Years +,0,4,9.8,10.5,2.7
12-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Female,  25-64,0,4,9.5,10.4,2.7
12-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Female,  55 Years +,0,0,1.5,0,0
12-Feb,Canada,  Non-landed immigrants,    Unemployment,  Male,15 Years +,2,2.7,5.3,3.4,0
12-Feb,Canada,  Non-landed immigrants,    Unemployment,  Male,  15-24,0,0,0,0,0
12-Feb,Canada,  Non-landed immigrants,    Unemployment,  Male,  25 Years +,0,2.2,4.2,2.8,0
12-Feb,Canada,  Non-landed immigrants,    Unemployment,  Male,  25-64,0,2.2,4,2.6,0
12-Feb,Canada,  Non-landed immigrants,    Unemployment,  Male,  55 Years +,0,0,0,0,-
12-Feb,Canada,  Non-landed immigrants,    Unemployment,  Female,15 Years +,0,2.8,4,5.3,2.8
12-Feb,Canada,  Non-landed immigrants,    Unemployment,  Female,  15-24,0,0,0,0,-
12-Feb,Canada,  Non-landed immigrants,    Unemployment,  Female,  25 Years +,0,2.2,3.4,4.9,2.8
12-Feb,Canada,  Non-landed immigrants,    Unemployment,  Female,  25-64,0,2.2,3.4,4.9,2.8
12-Feb,Canada,  Non-landed immigrants,    Unemployment,  Female,  55 Years +,0,-,0,0,-
12-Feb,Canada,  Non-landed immigrants,  Not in labour force,  Male,15 Years +,16.3,22.6,17,28.2,8.6
12-Feb,Canada,  Non-landed immigrants,  Not in labour force,  Male,  15-24,9.1,16,3.8,10.5,0
12-Feb,Canada,  Non-landed immigrants,  Not in labour force,  Male,  25 Years +,7.2,6.5,13.2,17.6,8.4
12-Feb,Canada,  Non-landed immigrants,  Not in labour force,  Male,  25-64,4.5,4.6,10.7,13.6,7.2
12-Feb,Canada,  Non-landed immigrants,  Not in labour force,  Male,  55 Years +,4.2,2.9,3.7,4.6,1.7
12-Feb,Canada,  Non-landed immigrants,  Not in labour force,  Female,15 Years +,23.4,17.6,23.8,28,7.6
12-Feb,Canada,  Non-landed immigrants,  Not in labour force,  Female,  15-24,8.8,6,5.1,6.6,0
12-Feb,Canada,  Non-landed immigrants,  Not in labour force,  Female,  25 Years +,14.5,11.6,18.7,21.4,7.5
12-Feb,Canada,  Non-landed immigrants,  Not in labour force,  Female,  25-64,6,7.6,13.5,19.1,7
12-Feb,Canada,  Non-landed immigrants,  Not in labour force,  Female,  55 Years +,10.3,5.5,7,4.6,0
12-Feb,Canada,  Non-landed immigrants,Unemployment rate,  Male,15 Years +,10.6,8.6,10.1,4.3,0
12-Feb,Canada,  Non-landed immigrants,Unemployment rate,  Male,  15-24,0,0,0,0,0
12-Feb,Canada,  Non-landed immigrants,Unemployment rate,  Male,  25 Years +,0,8.5,9,3.9,0
12-Feb,Canada,  Non-landed immigrants,Unemployment rate,  Male,  25-64,0,8.6,8.6,3.7,0
12-Feb,Canada,  Non-landed immigrants,Unemployment rate,  Male,  55 Years +,0,0,0,0,-
12-Feb,Canada,  Non-landed immigrants,Unemployment rate,  Female,15 Years +,0,12,7.4,7.8,11.4
12-Feb,Canada,  Non-landed immigrants,Unemployment rate,  Female,  15-24,0,0,0,0,-
12-Feb,Canada,  Non-landed immigrants,Unemployment rate,  Female,  25 Years +,0,11,7.1,7.7,11.6
12-Feb,Canada,  Non-landed immigrants,Unemployment rate,  Female,  25-64,0,11,7.2,7.8,11.8
12-Feb,Canada,  Non-landed immigrants,Unemployment rate,  Female,  55 Years +,0,-,0,0,-
12-Feb,Canada,  Non-landed immigrants,Employment rate,  Male,15 Years +,48.3,53.3,67.8,70.4,78
12-Feb,Canada,  Non-landed immigrants,Employment rate,  Male,  15-24,30.6,23.7,47.9,33.9,0
12-Feb,Canada,  Non-landed immigrants,Employment rate,  Male,  25 Years +,60.5,72.9,71.2,77.2,78.1
12-Feb,Canada,  Non-landed immigrants,Employment rate,  Male,  25-64,69.3,77.5,74.2,80.5,79.8
12-Feb,Canada,  Non-landed immigrants,Employment rate,  Male,  55 Years +,29,51.6,46.2,47.9,60
12-Feb,Canada,  Non-landed immigrants,Employment rate,  Female,15 Years +,18.2,50.2,64.2,65.1,68
12-Feb,Canada,  Non-landed immigrants,Employment rate,  Female,  15-24,17.4,29,49.6,35.2,0
12-Feb,Canada,  Non-landed immigrants,Employment rate,  Female,  25 Years +,19.3,56.6,66.7,68.9,67.5
12-Feb,Canada,  Non-landed immigrants,Employment rate,  Female,  25-64,35,64.5,72.2,70.7,68.2
12-Feb,Canada,  Non-landed immigrants,Employment rate,  Female,  55 Years +,0,38.9,32,47.3,76.5
12-Feb,Ontario,  Total Landed immigrants,  Labour force,  Male,15 Years +,108,234.8,307.6,403.5,150.9
12-Feb,Ontario,  Total Landed immigrants,  Labour force,  Male,  15-24,11.6,24.2,14.7,12.9,2.5
12-Feb,Ontario,  Total Landed immigrants,  Labour force,  Male,  25 Years +,96.4,210.7,292.9,390.6,148.4
12-Feb,Ontario,  Total Landed immigrants,  Labour force,  Male,  25-64,86.7,200.1,274.7,369.2,136.3
12-Feb,Ontario,  Total Landed immigrants,  Labour force,  Male,  55 Years +,37.5,55,83.4,86.2,37.2
12-Feb,Ontario,  Total Landed immigrants,  Labour force,  Female,15 Years +,78.5,196.1,322.4,344.1,111.3
12-Feb,Ontario,  Total Landed immigrants,  Labour force,  Female,  15-24,10.5,19.1,15.1,13.4,0
12-Feb,Ontario,  Total Landed immigrants,  Labour force,  Female,  25 Years +,68.1,177.1,307.3,330.7,111.3
12-Feb,Ontario,  Total Landed immigrants,  Labour force,  Female,  25-64,59.1,170.5,292.3,322,106.9
12-Feb,Ontario,  Total Landed immigrants,  Labour force,  Female,  55 Years +,23.3,52.4,79.2,47.9,14.6
12-Feb,Ontario,  Total Landed immigrants,    Employment,  Male,15 Years +,97.6,214.5,282.9,379.1,144.8
12-Feb,Ontario,  Total Landed immigrants,    Employment,  Male,  15-24,7.7,19,14,10.3,1.8
12-Feb,Ontario,  Total Landed immigrants,    Employment,  Male,  25 Years +,90,195.5,268.9,368.8,143
12-Feb,Ontario,  Total Landed immigrants,    Employment,  Male,  25-64,80.4,185.4,251.3,348.5,131.6
12-Feb,Ontario,  Total Landed immigrants,    Employment,  Male,  55 Years +,35,52.4,75.7,79.7,35.3
12-Feb,Ontario,  Total Landed immigrants,    Employment,  Female,15 Years +,67.3,177.6,294.2,321.6,100.9
12-Feb,Ontario,  Total Landed immigrants,    Employment,  Female,  15-24,7.2,17.4,14,12.9,-
12-Feb,Ontario,  Total Landed immigrants,    Employment,  Female,  25 Years +,60.1,160.3,280.1,308.7,100.9
12-Feb,Ontario,  Total Landed immigrants,    Employment,  Female,  25-64,51.4,154,266.6,300.3,96.8
12-Feb,Ontario,  Total Landed immigrants,    Employment,  Female,  55 Years +,20.9,50.3,71.5,44.7,13.7
12-Feb,Ontario,  Total Landed immigrants,       Full-time employment,  Male,15 Years +,81.6,193,255.6,346.1,131.7
12-Feb,Ontario,  Total Landed immigrants,       Full-time employment,  Male,  15-24,3.3,8.8,10.1,8.2,1.5
12-Feb,Ontario,  Total Landed immigrants,       Full-time employment,  Male,  25 Years +,78.2,184.2,245.5,337.9,130.3
12-Feb,Ontario,  Total Landed immigrants,       Full-time employment,  Male,  25-64,73.1,176,234.4,327.8,124.5
12-Feb,Ontario,  Total Landed immigrants,       Full-time employment,  Male,  55 Years +,27.5,47.4,62.4,64,28.3
12-Feb,Ontario,  Total Landed immigrants,       Full-time employment,  Female,15 Years +,41.4,129.9,224.8,256.8,74.3
12-Feb,Ontario,  Total Landed immigrants,       Full-time employment,  Female,  15-24,0,6,7.2,9.1,-
12-Feb,Ontario,  Total Landed immigrants,       Full-time employment,  Female,  25 Years +,40.8,123.9,217.5,247.8,74.3
12-Feb,Ontario,  Total Landed immigrants,       Full-time employment,  Female,  25-64,38,121.2,210.1,241.8,71.7
12-Feb,Ontario,  Total Landed immigrants,       Full-time employment,  Female,  55 Years +,11.4,37.3,48.8,33.2,8.3
12-Feb,Ontario,  Total Landed immigrants,       Part-time employment,  Male,15 Years +,16.1,21.5,27.3,33,13.1
12-Feb,Ontario,  Total Landed immigrants,       Part-time employment,  Male,  15-24,4.3,10.1,3.9,2.1,0
12-Feb,Ontario,  Total Landed immigrants,       Part-time employment,  Male,  25 Years +,11.7,11.3,23.4,30.9,12.8
12-Feb,Ontario,  Total Landed immigrants,       Part-time employment,  Male,  25-64,7.2,9.4,16.9,20.6,7.1
12-Feb,Ontario,  Total Landed immigrants,       Part-time employment,  Male,  55 Years +,7.5,5,13.3,15.7,7
12-Feb,Ontario,  Total Landed immigrants,       Part-time employment,  Female,15 Years +,25.9,47.7,69.4,64.8,26.6
12-Feb,Ontario,  Total Landed immigrants,       Part-time employment,  Female,  15-24,6.6,11.4,6.8,3.9,-
12-Feb,Ontario,  Total Landed immigrants,       Part-time employment,  Female,  25 Years +,19.3,36.4,62.6,60.9,26.6
12-Feb,Ontario,  Total Landed immigrants,       Part-time employment,  Female,  25-64,13.4,32.8,56.4,58.5,25.1
12-Feb,Ontario,  Total Landed immigrants,       Part-time employment,  Female,  55 Years +,9.5,13,22.7,11.5,5.4
12-Feb,Ontario,  Total Landed immigrants,    Unemployment,  Male,15 Years +,10.3,20.4,24.7,24.4,6.1
12-Feb,Ontario,  Total Landed immigrants,    Unemployment,  Male,  15-24,3.9,5.2,0,2.6,0
12-Feb,Ontario,  Total Landed immigrants,    Unemployment,  Male,  25 Years +,6.4,15.2,23.9,21.8,5.3
12-Feb,Ontario,  Total Landed immigrants,    Unemployment,  Male,  25-64,6.3,14.7,23.4,20.7,4.7
12-Feb,Ontario,  Total Landed immigrants,    Unemployment,  Male,  55 Years +,2.5,2.6,7.7,6.5,1.9
12-Feb,Ontario,  Total Landed immigrants,    Unemployment,  Female,15 Years +,11.2,18.5,28.2,22.5,10.4
12-Feb,Ontario,  Total Landed immigrants,    Unemployment,  Female,  15-24,3.3,1.7,0,0,0
12-Feb,Ontario,  Total Landed immigrants,    Unemployment,  Female,  25 Years +,8,16.8,27.2,22,10.4
12-Feb,Ontario,  Total Landed immigrants,    Unemployment,  Female,  25-64,7.7,16.5,25.8,21.7,10.1
12-Feb,Ontario,  Total Landed immigrants,    Unemployment,  Female,  55 Years +,2.5,2.2,7.6,3.3,0
12-Feb,Ontario,  Total Landed immigrants,  Not in labour force,  Male,15 Years +,170.4,113.8,117.8,105.7,45
12-Feb,Ontario,  Total Landed immigrants,  Not in labour force,  Male,  15-24,37.6,15.6,8,1.9,0
12-Feb,Ontario,  Total Landed immigrants,  Not in labour force,  Male,  25 Years +,132.8,98.2,109.8,103.9,44.6
12-Feb,Ontario,  Total Landed immigrants,  Not in labour force,  Male,  25-64,28.2,37.9,42.3,47.2,13.8
12-Feb,Ontario,  Total Landed immigrants,  Not in labour force,  Male,  55 Years +,119.5,79.9,92.4,79.4,35.9
12-Feb,Ontario,  Total Landed immigrants,  Not in labour force,  Female,15 Years +,287.3,208.3,171.6,148.1,44.5
12-Feb,Ontario,  Total Landed immigrants,  Not in labour force,  Female,  15-24,37.7,18.3,7.4,4.4,0
12-Feb,Ontario,  Total Landed immigrants,  Not in labour force,  Female,  25 Years +,249.6,189.9,164.1,143.6,44.3
12-Feb,Ontario,  Total Landed immigrants,  Not in labour force,  Female,  25-64,74.4,100.4,81.5,102.4,26
12-Feb,Ontario,  Total Landed immigrants,  Not in labour force,  Female,  55 Years +,207.5,131.4,111.6,68.9,21.8
12-Feb,Ontario,  Total Landed immigrants,Unemployment rate,  Male,15 Years +,9.5,8.7,8,6,4
12-Feb,Ontario,  Total Landed immigrants,Unemployment rate,  Male,  15-24,33.6,21.5,0,20.2,0
12-Feb,Ontario,  Total Landed immigrants,Unemployment rate,  Male,  25 Years +,6.6,7.2,8.2,5.6,3.6
12-Feb,Ontario,  Total Landed immigrants,Unemployment rate,  Male,  25-64,7.3,7.3,8.5,5.6,3.4
12-Feb,Ontario,  Total Landed immigrants,Unemployment rate,  Male,  55 Years +,6.7,4.7,9.2,7.5,5.1
12-Feb,Ontario,  Total Landed immigrants,Unemployment rate,  Female,15 Years +,14.3,9.4,8.7,6.5,9.3
12-Feb,Ontario,  Total Landed immigrants,Unemployment rate,  Female,  15-24,31.4,8.9,0,0,0
12-Feb,Ontario,  Total Landed immigrants,Unemployment rate,  Female,  25 Years +,11.7,9.5,8.9,6.7,9.3
12-Feb,Ontario,  Total Landed immigrants,Unemployment rate,  Female,  25-64,13,9.7,8.8,6.7,9.4
12-Feb,Ontario,  Total Landed immigrants,Unemployment rate,  Female,  55 Years +,10.7,4.2,9.6,6.9,0
12-Feb,Ontario,  Total Landed immigrants,Employment rate,  Male,15 Years +,35.1,61.5,66.5,74.5,73.9
12-Feb,Ontario,  Total Landed immigrants,Employment rate,  Male,  15-24,15.7,47.7,61.7,70.1,62.1
12-Feb,Ontario,  Total Landed immigrants,Employment rate,  Male,  25 Years +,39.3,63.3,66.8,74.6,74.1
12-Feb,Ontario,  Total Landed immigrants,Employment rate,  Male,  25-64,70,77.9,79.3,83.7,87.6
12-Feb,Ontario,  Total Landed immigrants,Employment rate,  Male,  55 Years +,22.3,38.8,43.1,48.1,48.3
12-Feb,Ontario,  Total Landed immigrants,Employment rate,  Female,15 Years +,18.4,43.9,59.6,65.3,64.7
12-Feb,Ontario,  Total Landed immigrants,Employment rate,  Female,  15-24,14.9,46.5,62.2,72.1,-
12-Feb,Ontario,  Total Landed immigrants,Employment rate,  Female,  25 Years +,18.9,43.7,59.4,65.1,64.9
12-Feb,Ontario,  Total Landed immigrants,Employment rate,  Female,  25-64,38.5,56.8,71.3,70.8,72.8
12-Feb,Ontario,  Total Landed immigrants,Employment rate,  Female,  55 Years +,9.1,27.4,37.5,38.3,37.7
